Source,Target,Airline;Price
CAI,JED,MSR;3,5
CAI,JED,NIA;72,31
CAI,JED,SVA;94,99
CAI,MED,MSR;33,53
CAI,MED,SVA;94,81
CAI,RUH,RAM;25,49
CAI,RUH,MSR;69,04
CAI,RUH,SVA;1,11
CAI,TUU,LHN;84,62
CAI,TUU,NIA;91,75
CAI,TUU,LMU;62,99
CAI,TIF,LHN;16,87
CAI,TIF,NIA;47,67
CAI,TIF,LMU;1,9
CAI,YNB,LHN;34,14
CAI,YNB,NIA;64,57
CAI,YNB,LMU;64,77
CAI,AMM,MSR;62,98
CAI,AMM,RJA;33,04
CAI,AMM,RFJ;11,17
CAI,KWI,JZR;74,02
CAI,KWI,KAC;56,81
CAI,KWI,MSR;48,24
CAI,BEY,MEA;35,42
CAI,BEY,MSR;88,88
CAI,AUH,ETD;77,36
CAI,AUH,MSR;85,44
CAI,DXB,UAE;53,83
CAI,DXB,MSR;78,84
CAI,DXB,SIA;57,92
CAI,SHJ,ABY;61,58
CAI,SHJ,MSR;93,86
CAI,MCT,MSR;8,13
CAI,MCT,OMA;14,16
CAI,DOH,MSR;22,04
CAI,DOH,QTR;33,53
CAI,SVO,AFL;72,56
CAI,BOM,AIC;82,07
CAI,BOM,MSR;49,3
CAI,CGK,MSR;90,5
CAI,PEK,CCA;92,5
CAI,PEK,MSR;90,75
CAI,CAN,CCA;76,44
CAI,CAN,MSR;75,51
CAI,HBE,1QA;35,35
CAI,HBE,MSR;99,96
CAI,JFK,MSR;55,93
CAI,JFK,UAL;54,06
CAI,BKK,MAS;46,53
CAI,BKK,MSR;26,47
CAI,BKK,THA;17
CAI,ATH,AEE;57,44
CAI,ATH,MSR;85,53
CAI,ASM,MSR;58,62
CAI,RIY,IYE;49,91
CAI,TAI,IYE;56,96
CAI,ADE,IYE;1,43
CAI,SAH,IYE;9,45
CAI,SAH,MSR;37,38
CAI,EBL,MSR;96,16
CAI,DME,MSR;84,16
CAI,SSH,1QA;78,55
CAI,SSH,MSR;73,77
CAI,NBO,MSR;60,85
CAI,BGW,MSR;89,25
CAI,RMF,MSR;47,89
CAI,ATZ,1QA;73,53
CAI,ATZ,MSR;5,48
CAI,PZU,SUD;17,85
CAI,MRA,LAA;69,43
CAI,HMB,1QA;82,21
CAI,HMB,MSR;32,39
HRG,DRS,BER;80,67
HRG,FRA,CFG;45,98
HRG,HAM,CFG;90,7
HRG,CGN,BER;2,76
HRG,DUS,BER;63,89
HRG,DUS,CFG;90,75
HRG,DUS,HLX;52,79
HRG,MUC,CFG;51,96
HRG,NUE,BER;87,47
HRG,LEJ,BER;15,1
HRG,TXL,BER;99,98
HRG,BHX,BUB;90,14
HRG,MAN,TCX;9,58
HRG,MAN,TVF;36,58
HRG,MAN,TOM;73,44
HRG,MAN,BUB;32,76
HRG,LGW,TCX;16,9
HRG,LGW,TVF;99,86
HRG,LGW,TOM;73,11
HRG,LGW,EZY;71,81
HRG,LGW,BUB;17,84
HRG,CAI,1QA;10,86
HRG,CAI,MSR;30,77
HRG,SZG,NLY;7,04
HRG,VIE,NLY;2,67
HRG,VIE,AUA;6,56
HRG,GVA,EZY;68,83
HRG,ZRH,BHP;41,3
HRG,ZRH,SWR;71,47
HRG,IST,MSR;74,75
HRG,IST,THY;84,78
HRG,SVX,TSO;32,01
HRG,SVO,TSO;56,06
HRG,VKO,TSO;57,18
HRG,HBE,MSR;91,08
HRG,DME,TSO;96,56
HRG,BSL,BHP;77,32
HRG,SSH,1QA;74,74
HRG,OVB,TSO;49,48
LXR,LHR,MSR;90,48
LXR,CAI,1QA;99,94
LXR,CAI,MSR;65,62
LXR,CDG,MSR;53,47
LXR,JED,MSR;11,04
LXR,JED,KNE;94,57
LXR,RUH,KNE;39,77
LXR,KWI,JZR;65,71
LXR,KWI,MSR;72,95
LXR,DOH,QTR;36,13
ASW,ABS,MSR;58,78
ASW,CAI,1QA;33,63
ASW,CAI,MSR;91,48
ASW,JED,KNE;48
EDL,LOK,FFV;60,03
EDL,NBO,FFV;92,47
EDL,NBO,KQA;50,31
KIS,EDL,FFV;21,52
KIS,NBO,FFV;69,14
KIS,NBO,KQA;92,72
KTL,WIL,FLT;15,95
LOK,EDL,FFV;82,62
LAU,MYD,FFV;94,99
LAU,MYD,FLT;75,44
MBA,FRA,CFG;89,51
MBA,HAH,FLT;44,38
MBA,ADD,ETH;86,71
MBA,ADD,SAS;52,64
MBA,KGL,RWD;16,02
MBA,JRO,ETH;73,54
MBA,JRO,DLH;38,9
MBA,ZNZ,FFV;18,06
MBA,ZNZ,CFG;35,3
MBA,IST,THY;80,56
MBA,DXB,RWD;40,77
MBA,NBO,FFV;63,02
MBA,NBO,FLT;41,09
MBA,NBO,KQA;68,99
WIL,KTL,FLT;15,32
WIL,LAU,FLT;5,53
WIL,WJR,FLT;27,84
WIL,ASV,FLT;30,62
WIL,LKG,FLT;85,53
WIL,MRE,FLT;11,45
WIL,UKA,FLT;63,61
WJR,HGA,FLT;26,92
WJR,WIL,FLT;13,65
WJR,NBO,FLT;42,86
WJR,MGQ,FLT;57,05
GHT,TIP,LAA;81,01
AKF,BEN,AAW;6,08
AKF,BEN,LAA;88,68
AKF,TIP,LAA;78,53
BEN,TUN,AAW;45,23
BEN,TUN,LAA;3,21
BEN,TUN,TAR;23,98
BEN,SFA,LAA;64,76
BEN,SFA,TUI;94,11
BEN,CMN,AAW;75,05
BEN,CMN,LAA;55,5
BEN,CAI,AAW;31,51
BEN,CAI,LAA;38,42
BEN,CAI,MSR;0,99
BEN,AKF,AAW;58,81
BEN,AKF,LAA;68,87
BEN,TIP,AAW;4,81
BEN,TIP,LAA;84,11
BEN,MLA,AMC;15,26
BEN,IST,AAW;61,04
BEN,IST,LAA;47,83
BEN,IST,THY;11,55
BEN,JED,AAW;41,32
BEN,AMM,AAW;4,96
BEN,AMM,LAA;84,69
BEN,AMM,RJA;16,51
BEN,HBE,LAA;32,09
BEN,MRA,AAW;54,22
BEN,MRA,LAA;92,64
TIP,ALG,DAH;11,25
TIP,ALG,LAA;53,86
TIP,MIR,STU;95,36
TIP,MIR,TUI;19,05
TIP,TUN,AAW;96,71
TIP,TUN,STU;33,81
TIP,TUN,LAA;85,85
TIP,TUN,THY;94,32
TIP,TUN,TAR;50,86
TIP,DJE,STU;29,03
TIP,SFA,AAW;1,88
TIP,SFA,STU;56,49
TIP,SFA,LAA;18,7
TIP,SFA,TUI;85,22
TIP,MAN,LAA;3,96
TIP,LHR,BAW;10,15
TIP,LHR,LAA;69,53
TIP,CMN,AAW;75,99
TIP,CMN,RAM;77,64
TIP,CMN,LAA;64,45
TIP,CAI,AAW;43,82
TIP,CAI,LAA;61,94
TIP,CAI,MSR;64,62
TIP,GHT,LAA;41,19
TIP,AKF,LAA;31,44
TIP,BEN,AAW;27,46
TIP,BEN,LAA;8,58
TIP,LTD,LAA;48,61
TIP,MAD,LAA;1,75
TIP,FCO,AAW;60,12
TIP,FCO,AZA;51,87
TIP,MLA,AMC;67,38
TIP,MLA,LAA;37,7
TIP,IST,AAW;14,03
TIP,IST,LAA;87,21
TIP,IST,THY;29,11
TIP,JED,AAW;37,32
TIP,AMM,AAW;26,23
TIP,AMM,LAA;40,48
TIP,AMM,RJA;67,74
TIP,DXB,UAE;33,03
TIP,HBE,AAW;81,85
TIP,HBE,LAA;44,26
TIP,SRX,LAA;51,14
TIP,TOB,AAW;27,7
TIP,TOB,LAA;58,78
TIP,LAQ,LAA;84,28
TIP,QUB,LAA;86,91
LTD,TIP,LAA;44,86
KGL,LOS,RWD;39,33
KGL,BRU,RWD;5,1
KGL,JNB,SAA;32,59
KGL,JNB,RWD;10,44
KGL,BZV,RWD;98,49
KGL,LBV,RWD;42,75
KGL,ADD,ETH;10,79
KGL,ADD,MSR;30,09
KGL,BJM,AFR;73,73
KGL,BJM,ETH;63,66
KGL,BJM,KLM;47,9
KGL,BJM,KQA;12,62
KGL,BJM,MSR;47,55
KGL,BJM,RWD;60,25
KGL,MBA,RWD;52,71
KGL,KME,RWD;77,01
KGL,JUB,RWD;1,64
KGL,DAR,RWD;8,63
KGL,JRO,RWD;74,55
KGL,EBB,ACA;38,71
KGL,EBB,AFR;65,17
KGL,EBB,DAL;88,19
KGL,EBB,KLM;50,25
KGL,EBB,DLH;49,72
KGL,EBB,QTR;75,8
KGL,EBB,DAT;19,6
KGL,EBB,THY;65,22
KGL,EBB,UAL;30,21
KGL,EBB,RWD;39,29
KGL,IST,RWD;50,14
KGL,DXB,RWD;76,35
KGL,NBO,ACA;76,79
KGL,NBO,KLM;46,28
KGL,NBO,KQA;23,56
KGL,NBO,DLH;64,14
KGL,NBO,DAT;23,62
KGL,NBO,UAL;58,57
KGL,NBO,RWD;66,45
KME,KGL,RWD;11,82
ELF,KRT,SUD;87,58
JUB,ADD,ETH;89,18
JUB,ADD,THY;10,58
JUB,CAI,MSR;44,1
JUB,CAI,THY;5,85
JUB,KGL,RWD;65,54
JUB,KRT,SUD;95,26
JUB,KRT,NAS;10,29
JUB,EBB,NAS;21,61
JUB,DXB,FDB;62,73
JUB,NBO,FFV;24,47
JUB,NBO,KQA;44,2
KRT,NDJ,SUD;90,4
KRT,ADD,ETH;86,9
KRT,ADD,SUD;5,15
KRT,CAI,MSR;6,3
KRT,CAI,SUD;33,65
KRT,ELF,SUD;88,18
KRT,JUB,SUD;95,27
KRT,JUB,NAS;21,08
KRT,IST,THY;3,83
KRT,BAH,GBA;30,18
KRT,JED,SUD;23,31
KRT,JED,SVA;12,2
KRT,JED,KNE;41,05
KRT,MED,KNE;89,55
KRT,RUH,SUD;35,54
KRT,RUH,SVA;46,46
KRT,RUH,KNE;67,36
KRT,AMM,RJA;60,23
KRT,AMM,SUD;14,6
KRT,AUH,AZA;22,58
KRT,AUH,ETD;24,02
KRT,AUH,CHH;36,22
KRT,AUH,SUD;50,55
KRT,DXB,UAE;26,62
KRT,DXB,FDB;91,23
KRT,DXB,SUD;39,22
KRT,SHJ,ABY;50,85
KRT,SHJ,SUD;8,54
KRT,DOH,QTR;50,24
KRT,DOH,SUD;48,52
KRT,ASM,NAS;88,73
KRT,SAH,IYE;14,91
KRT,NBO,KQA;67,89
KRT,UYL,SUD;30,18
KRT,PZU,SUD;91,61
KRT,EGN,SUD;49,2
KRT,DWC,FDB;85,65
ARK,ZNZ,PRF;76,89
DAR,AMS,AFR;28,77
DAR,AMS,DAL;59,06
DAR,AMS,KLM;46,64
DAR,JNB,SAA;94,07
DAR,HAH,PRF;82,73
DAR,HRE,MSR;80,19
DAR,LLW,ETH;47,62
DAR,ADD,ETH;93,04
DAR,CAI,MSR;69,81
DAR,KGL,RWD;85,13
DAR,ARK,PRF;30,28
DAR,JRO,PRF;69,28
DAR,JRO,QTR;27,05
DAR,JRO,RWD;73,03
DAR,MYW,PRF;90,38
DAR,MWZ,PRF;96,94
DAR,ZNZ,ETH;61,05
DAR,ZNZ,KQA;36,1
DAR,ZNZ,DLH;83,55
DAR,ZNZ,PRF;77,3
DAR,EBB,PRF;67,07
DAR,IST,THY;59,85
DAR,DXB,UAE;38,9
DAR,MCT,OMA;69,65
DAR,DOH,QTR;12,6
DAR,NBO,IYE;49,27
DAR,NBO,KQA;27,99
DAR,NBO,DLH;33,11
DAR,NBO,SWR;59,77
DAR,NBO,PRF;17,35
DAR,NBO,UAL;94,92
JRO,ADD,ETH;72,7
JRO,ADD,DLH;3,59
JRO,MBA,THY;65,56
JRO,KGL,RWD;45,43
JRO,DAR,AFR;9,92
JRO,DAR,DAL;44,73
JRO,DAR,KLM;86,81
JRO,DAR,PRF;18,22
JRO,DAR,QTR;57,87
JRO,DAR,RWD;61
JRO,MWZ,KQA;4,89
JRO,MWZ,PRF;65,29
JRO,ZNZ,ETH;73,49
JRO,ZNZ,PRF;84,31
JRO,EBB,PRF;1,05
JRO,NBO,KQA;53,76
JRO,NBO,PRF;49,82
MYW,DAR,PRF;59,11
MWZ,DAR,PRF;84,77
MWZ,JRO,KQA;45,79
MWZ,JRO,PRF;3,02
MWZ,NBO,KQA;26,52
MWZ,NBO,PRF;52,32
MWZ,BKZ,PRF;44,72
ZNZ,FRA,CFG;62,26
ZNZ,JNB,MNO;59,51
ZNZ,ADD,ETH;33,38
ZNZ,MBA,FFV;58,35
ZNZ,DAR,KQA;36,72
ZNZ,DAR,PRF;83,37
ZNZ,DAR,OMA;62,07
ZNZ,JRO,ETH;36,55
ZNZ,JRO,DLH;44,88
ZNZ,NBO,KQA;19,31
ZNZ,NBO,PRF;79,83
EBB,BRU,ACA;24,15
EBB,BRU,DLH;60,8
EBB,BRU,DAT;25,54
EBB,BRU,UAL;50,38
EBB,LHR,AAL;14,69
EBB,LHR,BAW;94,58
EBB,AMS,AFR;50,58
EBB,AMS,DAL;30,06
EBB,AMS,KLM;98,35
EBB,JNB,SAA;67,62
EBB,ADD,ETH;54,74
EBB,CAI,MSR;15,87
EBB,KGL,ETH;56,5
EBB,KGL,DLH;61,02
EBB,KGL,QTR;12,69
EBB,KGL,RWD;18,45
EBB,DAR,PRF;72,17
EBB,JRO,PRF;92,35
EBB,IST,THY;91,28
EBB,DXB,UAE;96,53
EBB,DOH,QTR;81,76
EBB,ASM,NAS;7,24
EBB,NBO,KQA;27,12
TIA,FRA,ADR;0,61
TIA,MUC,DLH;25,33
TIA,LGW,BAW;18,11
TIA,BRI,AZA;74,15
TIA,MXP,ADH;21,27
TIA,MXP,AZA;67,14
TIA,MXP,BPA;30
TIA,MXP,ISS;8,4
TIA,MXP,XLA;45,65
TIA,BGY,BPA;20,43
TIA,TRN,AZA;44,72
TIA,GOA,ADH;57,05
TIA,GOA,AZA;89,8
TIA,BLQ,ADH;88,13
TIA,BLQ,AZA;84,94
TIA,BLQ,BPA;32,95
TIA,BLQ,XLA;16,79
TIA,VRN,ADH;36,15
TIA,VRN,AZA;87,83
TIA,VRN,BPA;15,16
TIA,VRN,ISS;15,7
TIA,VRN,XLA;19,07
TIA,VCE,ADH;40,04
TIA,VCE,AZA;87,81
TIA,VCE,BPA;99,17
TIA,FCO,AZA;59,28
TIA,FCO,BPA;7,53
TIA,PSA,ADH;42,99
TIA,PSA,AZA;93,19
TIA,PSA,BPA;9,12
TIA,LJU,ADR;23,46
TIA,VIE,AUA;94,44
TIA,IST,THY;38,8
TIA,ATH,AEE;1,24
TIA,ATH,OAL;74,19
TIA,SAW,PGT;86,61
BOJ,HEL,NAX;38,19
BOJ,LTN,WZZ;67,29
BOJ,DUB,EIN;49,45
BOJ,CPH,NAX;28,81
BOJ,OSL,NAX;16,18
BOJ,SOF,LZB;27,59
BOJ,VAR,LZB;54,95
BOJ,LED,LZB;84,13
BOJ,LED,AFL;64,9
BOJ,SVO,LZB;9,51
BOJ,DME,SBI;69,73
PDV,HHN,RYR;72,35
PDV,STN,RYR;18,01
SOF,BRU,LZB;80,64
SOF,CRL,WZZ;96,81
SOF,SXF,EZY;59,05
SOF,FRA,ETH;36,41
SOF,FRA,LZB;18,77
SOF,FRA,DLH;0,81
SOF,MUC,DLH;4,51
SOF,TXL,BER;59,17
SOF,TXL,FIN;83,36
SOF,TXL,LZB;1,62
SOF,HHN,WZZ;42,35
SOF,DTM,WZZ;52,78
SOF,MAN,EZY;70,52
SOF,LTN,WZZ;12,41
SOF,LGW,EZY;13,04
SOF,LHR,AAL;88,69
SOF,LHR,BAW;20,04
SOF,LHR,LZB;93,42
SOF,STN,EZY;17,9
SOF,AMS,LZB;49,16
SOF,EIN,WZZ;90,18
SOF,WAW,LZB;23,54
SOF,WAW,LOT;11,38
SOF,BOJ,LZB;47,22
SOF,VAR,LZB;99,17
SOF,LCA,CYP;57,84
SOF,LCA,LZB;5,3
SOF,LCA,WZZ;46,4
SOF,PFO,LZB;91,83
SOF,BCN,LZB;39,53
SOF,BCN,WZZ;14,21
SOF,MAD,LZB;67,71
SOF,MAD,IBE;4,24
SOF,MAD,WZZ;50,55
SOF,AGP,LZB;99,85
SOF,VLC,WZZ;82,08
SOF,BVA,WZZ;88,49
SOF,CDG,AFR;41,35
SOF,CDG,LZB;73,87
SOF,MXP,AZA;14,74
SOF,MXP,LZB;69,76
SOF,BGY,WZZ;66,63
SOF,BLQ,WZZ;98,19
SOF,FCO,AZA;21,59
SOF,FCO,LZB;22,39
SOF,FCO,WZZ;35,64
SOF,PRG,LZB;53,56
SOF,PRG,CSA;68,82
SOF,TLV,LZB;31,05
SOF,TLV,ELY;82,35
SOF,VIE,LZB;41,99
SOF,VIE,AUA;27,35
SOF,OTP,LZB;89,79
SOF,OTP,QTR;77,51
SOF,OTP,ROT;11
SOF,ZRH,LZB;19,11
SOF,IST,THY;16,08
SOF,SVO,LZB;11,25
SOF,SVO,AFL;80,23
SOF,ATH,AEE;19,71
SOF,ATH,LZB;41,74
SOF,ATH,AMC;11,12
SOF,ATH,OAL;18,01
SOF,PMI,LZB;89,9
SOF,DWC,WZZ;53,54
VAR,LTN,WZZ;35,79
VAR,LUX,LGL;83,37
VAR,BOJ,LZB;11,5
VAR,SOF,LZB;78,27
VAR,VIE,AUA;62,49
VAR,SVO,LZB;63,86
VAR,DME,SBI;96,57
LCA,SXF,CFG;85,76
LCA,FRA,ACA;28,48
LCA,FRA,CYP;40,17
LCA,FRA,DLH;50,36
LCA,DUS,CFG;24,29
LCA,MUC,CYP;92,24
LCA,MUC,DLH;58,76
LCA,HAJ,CFG;96,09
LCA,BHX,BUB;60,01
LCA,MAN,EXS;83,52
LCA,MAN,TCX;65,63
LCA,MAN,TVF;33,4
LCA,MAN,TOM;74,57
LCA,MAN,BUB;77,2
LCA,CWL,TVF;97,64
LCA,LPL,EZY;30,96
LCA,LTN,BUB;71,27
LCA,LGW,BAW;40,18
LCA,LGW,NAX;92,24
LCA,LGW,TCX;72,43
LCA,LGW,TVF;14,2
LCA,LGW,TOM;55,88
LCA,LGW,EZY;80,22
LCA,LGW,BUB;59,76
LCA,LHR,AAL;37,24
LCA,LHR,BAW;31,81
LCA,LHR,CYP;65,71
LCA,LBA,EXS;64,51
LCA,LBA,BUB;27,99
LCA,EMA,TVF;50,34
LCA,GLA,TVF;71,04
LCA,AMS,CYP;1,51
LCA,AMS,KLM;96,3
LCA,OSL,NAX;39,26
LCA,WAW,LOT;86,61
LCA,ARN,NAX;33,34
LCA,CAI,ETH;77,99
LCA,CAI,MSR;61,49
LCA,SOF,CYP;25,33
LCA,SOF,LZB;92,61
LCA,SOF,WZZ;35,65
LCA,CDG,AFR;91,39
LCA,CDG,CYP;76,31
LCA,HER,CYP;71,73
LCA,SKG,AEE;76,58
LCA,SKG,CYP;34,13
LCA,BUD,WZZ;91,53
LCA,MXP,EZY;40,72
LCA,TLV,CYP;23,29
LCA,TLV,AIZ;37,5
LCA,TLV,ELY;95,48
LCA,MLA,UAE;87,09
LCA,MLA,AMC;56,78
LCA,VIE,BER;78,92
LCA,VIE,NLY;83,67
LCA,VIE,AUA;13,79
LCA,OTP,CYP;34,35
LCA,OTP,ROT;86,44
LCA,OTP,WZZ;96,78
LCA,ZRH,OAW;97,94
LCA,ZRH,CYP;84,42
LCA,ZRH,SWR;34,56
LCA,KIV,MLD;3,14
LCA,BEG,WZZ;10,34
LCA,BAH,GBA;52,75
LCA,AMM,RJA;37,32
LCA,BEY,CYP;76,44
LCA,BEY,MEA;34,79
LCA,AUH,CYP;83,46
LCA,AUH,ETD;78,37
LCA,DXB,UAE;52,32
LCA,DOH,QTR;71,54
LCA,KBP,AUI;60,98
LCA,DOK,AUI;3,3
LCA,IEV,WAU;39,65
LCA,LWO,AUI;16,29
LCA,ODS,AUI;72,79
LCA,LED,AFL;46,16
LCA,LED,TSO;22,87
LCA,MSQ,BRU;97,86
LCA,KRR,SYL;2,2
LCA,SVX,SVR;13,06
LCA,SVO,CYP;48,39
LCA,SVO,AFL;6,04
LCA,ATH,AEE;66,95
LCA,ATH,AZA;3,13
LCA,ATH,CYP;65,63
LCA,ATH,GBA;20,64
LCA,ATH,USA;61,86
LCA,RIX,BTI;94,19
LCA,DME,SBI;6,75
LCA,BSL,EZY;38,09
PFO,CRL,RYR;89,14
PFO,BHX,TVF;17,94
PFO,BHX,BUB;12,23
PFO,MAN,RYR;61,25
PFO,MAN,EXS;44,66
PFO,MAN,TVF;61,76
PFO,MAN,TOM;3,79
PFO,MAN,EZY;8,06
PFO,MAN,BUB;37,45
PFO,BRS,TVF;85,1
PFO,BRS,EZY;86,13
PFO,LTN,TVF;79,9
PFO,LTN,EZY;23,08
PFO,LGW,BAW;45,2
PFO,LGW,TVF;2,22
PFO,LGW,TOM;50,07
PFO,LGW,EZY;85,08
PFO,LGW,BUB;4,73
PFO,LBA,EXS;48,64
PFO,NCL,EXS;94,29
PFO,NCL,TVF;21,94
PFO,EMA,EXS;52,11
PFO,EMA,TVF;0,78
PFO,EMA,TOM;34,02
PFO,GLA,EXS;99,83
PFO,EDI,EZY;20,01
PFO,STN,RYR;34,89
PFO,STN,TVF;44,75
PFO,AMS,TRA;28,75
PFO,KRK,RYR;67,48
PFO,NYO,RYR;30,78
PFO,SOF,LZB;86,06
PFO,GPA,RYR;62,14
PFO,CHQ,RYR;30,87
PFO,SKG,RYR;63,28
PFO,KRR,SVR;30,19
PFO,VKO,TSO;72,64
PFO,ATH,RYR;45,88
PFO,KUN,RYR;34,24
PFO,DME,SBI;97,94
PFO,DME,TSO;50,2
DBV,FRA,DLH;84,07
DBV,FRA,CTN;4,83
DBV,HAM,GWI;68,79
DBV,CGN,GWI;2,05
DBV,DUS,GWI;96,72
DBV,DUS,DLH;60,61
DBV,DUS,CTN;28,72
DBV,MUC,DLH;54,73
DBV,MUC,CTN;10,03
DBV,STR,GWI;42,51
DBV,TXL,GWI;21,48
DBV,TXL,CTN;24,34
DBV,HAJ,GWI;63,29
DBV,HEL,FIN;9,71
DBV,HEL,NAX;45,4
DBV,BFS,EXS;4,95
DBV,BHX,BEE;60,1
DBV,BHX,TVF;30,4
DBV,BHX,BUB;73,65
DBV,MAN,EXS;72,95
DBV,MAN,TVF;36,27
DBV,MAN,BUB;70,39
DBV,LGW,BAW;13,85
DBV,LGW,NAX;14,64
DBV,LGW,TVF;0,44
DBV,LGW,EZY;17,65
DBV,LGW,BUB;67,98
DBV,LBA,EXS;16,34
DBV,NCL,EXS;42,81
DBV,EMA,EXS;40,08
DBV,EDI,EXS;6,26
DBV,EDI,EZY;14,77
DBV,STN,EZY;16,49
DBV,AMS,CTN;25,48
DBV,DUB,EIN;16,79
DBV,LUX,LGL;53,56
DBV,BGO,NAX;98,22
DBV,OSL,NAX;65,08
DBV,TRF,NAX;26,62
DBV,TRD,NAX;59,32
DBV,WAW,ELO;84,67
DBV,ARN,NAX;12,65
DBV,ARN,SAS;89,57
DBV,OSI,CTN;48,04
DBV,RJK,CTN;63,86
DBV,ZAG,CTN;7,48
DBV,BCN,IBE;2,31
DBV,BCN,FOS;57,26
DBV,CDG,CTN;80,68
DBV,ORY,TVF;64,94
DBV,VCE,CTN;5,92
DBV,FCO,CTN;82,66
DBV,VIE,AUA;8,45
DBV,VIE,CTN;49,97
DBV,GVA,EZY;52,55
DBV,ZRH,SWR;68,03
DBV,ZRH,CTN;63,31
DBV,ATH,CTN;44,21
OSI,STN,RYR;15,4
OSI,DBV,CTN;73,21
OSI,SPU,CTN;51
OSI,ZAG,CTN;82,51
PUY,CRL,RYR;40,91
PUY,FRA,CTN;21,05
PUY,CGN,GWI;13,65
PUY,HHN,RYR;9,94
PUY,MAN,EXS;0,45
PUY,MAN,TVF;7,64
PUY,STN,RYR;85,27
PUY,DUB,EIN;65,79
PUY,OSL,NAX;23,62
PUY,RYG,RYR;19,79
PUY,ARN,SAS;73,94
PUY,ZAG,CTN;41,91
PUY,ZAD,CTN;68,45
PUY,BVA,RYR;30,63
PUY,DME,SBI;49,53
RJK,HAM,GWI;54,29
RJK,CGN,GWI;81,02
RJK,STR,GWI;24,19
RJK,LHR,CTN;73,27
RJK,NYO,RYR;35
RJK,SPU,CTN;11,02
RJK,ZAG,CTN;77,2
SPU,FRA,CFG;12,06
SPU,FRA,DLH;59,92
SPU,FRA,CTN;35,52
SPU,HAM,GWI;85,3
SPU,CGN,GWI;46,75
SPU,DUS,GWI;95,22
SPU,DUS,DLH;65,57
SPU,DUS,CTN;0,96
SPU,MUC,DLH;80,83
SPU,MUC,CTN;81,3
SPU,NUE,BER;12,12
SPU,STR,GWI;47,93
SPU,TXL,GWI;65,69
SPU,TXL,CTN;89,9
SPU,HAJ,GWI;49,65
SPU,DTM,GWI;27,43
SPU,TLL,ELL;91,93
SPU,HEL,NAX;26,7
SPU,BHX,BUB;2,71
SPU,MAN,EXS;34,86
SPU,LGW,NAX;5,09
SPU,LGW,CTN;5,2
SPU,LGW,EZY;88,37
SPU,LHR,CTN;76,66
SPU,RTM,TRA;39,12
SPU,CPH,NAX;14,33
SPU,CPH,SAS;44,59
SPU,OSL,NAX;27,97
SPU,WAW,ELO;71,65
SPU,GOT,SAS;36,32
SPU,ARN,NAX;67,16
SPU,ARN,SAS;21,01
SPU,DBV,CTN;49,84
SPU,OSI,CTN;78,05
SPU,ZAG,CTN;57,58
SPU,LYS,CTN;3,36
SPU,CDG,CTN;72,91
SPU,FCO,CTN;72,79
SPU,PRG,CSA;19,14
SPU,PRG,TVS;74,18
SPU,VIE,AUA;62,47
SPU,VIE,CTN;81,84
SPU,GVA,EZY;44,7
SPU,ZRH,SWR;68,06
SPU,ZRH,CTN;48,16
SPU,BEG,CTN;30,92
SPU,ATH,CTN;81,94
SPU,BSL,EZY;67,6
ZAG,BRU,CTN;39,17
ZAG,BRU,DAT;74,13
ZAG,FRA,DLH;48,61
ZAG,FRA,CTN;11,32
ZAG,CGN,GWI;24,61
ZAG,MUC,DLH;38,91
ZAG,MUC,CTN;76,94
ZAG,STR,GWI;74,03
ZAG,TXL,DLH;96,14
ZAG,TXL,CTN;38,63
ZAG,LGW,EZY;14,39
ZAG,LHR,AAL;11,36
ZAG,LHR,BAW;65,58
ZAG,LHR,CTN;1,31
ZAG,AMS,CTN;50,39
ZAG,CPH,NAX;11,95
ZAG,CPH,CTN;55,64
ZAG,CPH,SAS;56,75
ZAG,DBV,CTN;30,5
ZAG,OSI,CTN;0,26
ZAG,RJK,CTN;87,4
ZAG,SPU,CTN;72,73
ZAG,ZAD,CTN;9,41
ZAG,BCN,IBE;75,93
ZAG,BCN,CTN;58,89
ZAG,BCN,FOS;55,72
ZAG,CDG,AFR;57,25
ZAG,CDG,CTN;54,92
ZAG,BUD,QTR;1,06
ZAG,BLQ,CTN;86,11
ZAG,BLQ,TAP;69,1
ZAG,VIE,AUA;31,99
ZAG,VIE,CTN;24,62
ZAG,SJJ,CTN;33,64
ZAG,ZRH,SWR;65,11
ZAG,ZRH,CTN;26,95
ZAG,IST,CTN;35,55
ZAG,IST,THY;43,88
ZAG,SKP,CTN;55,48
ZAG,PRN,CTN;43,1
ZAG,SVO,AFL;28,31
ZAG,BWK,CTN;94,79
ZAD,CRL,RYR;87,32
ZAD,FRA,DLH;0,36
ZAD,FRA,CTN;47,29
ZAD,CGN,GWI;66,92
ZAD,DUS,GWI;37,45
ZAD,MUC,DLH;39,15
ZAD,MUC,CTN;47,61
ZAD,STR,GWI;95,66
ZAD,TXL,GWI;20,97
ZAD,HHN,RYR;69,22
ZAD,FDH,ISK;9,11
ZAD,MAN,RYR;37,91
ZAD,STN,RYR;91,55
ZAD,DUB,RYR;66,05
ZAD,BLL,RYR;8,73
ZAD,HAU,RYR;87,38
ZAD,RYG,RYR;11,96
ZAD,WAW,ELO;76,88
ZAD,GSE,RYR;41,82
ZAD,NYO,RYR;63,1
ZAD,PUY,CTN;19,97
ZAD,ZAG,CTN;95,18
ZAD,MRS,RYR;17,33
ZAD,BVA,RYR;13,06
